#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
RPL22	RPLP1	9606.ENSP00000346088	9606.ENSP00000346037	0	0	0	0	0.895	0.987	0	0.541	0.999
RPL22	RPSA	9606.ENSP00000346088	9606.ENSP00000346067	0	0	0	0	0.778	0.990	0	0.571	0.999
RPL22	RPL22L1	9606.ENSP00000346088	9606.ENSP00000346080	0	0	0	0.967	0.203	0	0.800	0.890	0.838
RPL22	ENSP00000449026	9606.ENSP00000346088	9606.ENSP00000449026	0	0	0	0	0	0	0	0.409	0.408
RPL22	ENSP00000485567	9606.ENSP00000346088	9606.ENSP00000485567	0	0	0	0	0.139	0	0	0.409	0.469
RPL22	EIF3B	9606.ENSP00000346088	9606.ENSP00000354125	0	0	0	0	0.302	0	0	0.305	0.494
RPL22	EIF3I	9606.ENSP00000346088	9606.ENSP00000362688	0	0	0	0	0.446	0	0	0.134	0.500
RPL22	EIF3H	9606.ENSP00000346088	9606.ENSP00000429931	0	0	0	0	0.478	0	0	0.093	0.507
RPL22	EIF3M	9606.ENSP00000346088	9606.ENSP00000436049	0	0	0	0	0.581	0	0	0	0.581
RPL22	EIF3F	9606.ENSP00000346088	9606.ENSP00000431800	0	0	0	0	0.642	0.066	0	0.156	0.693
RPL22	EIF3L	9606.ENSP00000346088	9606.ENSP00000485663	0	0	0	0	0.711	0	0	0.131	0.738
RPL22	ETF1	9606.ENSP00000346088	9606.ENSP00000353741	0	0	0	0	0.200	0.800	0	0.125	0.848
RPL22	RPL36A	9606.ENSP00000346088	9606.ENSP00000404375	0	0	0	0	0.801	0.952	0	0.480	0.994
RPL22	RPL26L1	9606.ENSP00000346088	9606.ENSP00000428223	0	0	0	0	0.819	0.929	0	0.609	0.994
RPL22	RPL17	9606.ENSP00000346088	9606.ENSP00000397798	0	0	0	0	0.868	0.980	0	0.441	0.998
RPL22	RPL24	9606.ENSP00000346088	9606.ENSP00000377640	0	0	0	0	0.954	0.996	0	0.760	0.999
RPL22	RPL39	9606.ENSP00000346088	9606.ENSP00000355315	0	0	0	0	0.893	0.987	0	0.753	0.999
RPL22	RPL6	9606.ENSP00000346088	9606.ENSP00000403172	0	0	0	0	0.922	0.996	0	0.799	0.999
RPL22	RPS28	9606.ENSP00000346088	9606.ENSP00000472469	0	0	0	0	0.893	0.987	0	0.619	0.999
RPL22	RPL36	9606.ENSP00000346088	9606.ENSP00000464342	0	0	0	0	0.939	0.995	0	0.648	0.999
RPL22	RPL35A	9606.ENSP00000346088	9606.ENSP00000419117	0	0	0	0	0.952	0.995	0	0.480	0.999
RPL22	RPS26	9606.ENSP00000346088	9606.ENSP00000348849	0	0	0	0	0.933	0.997	0	0.475	0.999
RPL22	RPL30	9606.ENSP00000346088	9606.ENSP00000428085	0	0	0	0	0.958	0.997	0	0.764	0.999
RPL22	RPL32	9606.ENSP00000346088	9606.ENSP00000416429	0	0	0	0	0.896	0.987	0	0.727	0.999
RPL22	RPL9	9606.ENSP00000346088	9606.ENSP00000400467	0	0	0	0	0.926	0.994	0	0.745	0.999
RPL22	RPL31	9606.ENSP00000346088	9606.ENSP00000386717	0	0	0	0	0.927	0.996	0	0.684	0.999
RPL22	RPL10A	9606.ENSP00000346088	9606.ENSP00000363018	0	0	0	0	0.957	0.996	0	0.818	0.999
RPL22	RPS29	9606.ENSP00000346088	9606.ENSP00000379339	0	0	0	0	0.933	0.987	0	0.686	0.999
RPL22	RPL18	9606.ENSP00000346088	9606.ENSP00000447001	0	0	0	0	0.882	0.997	0	0.696	0.999
RPL22	RPLP0	9606.ENSP00000346088	9606.ENSP00000449328	0	0	0	0	0.944	0.996	0	0.329	0.999
RPL22	RPL29	9606.ENSP00000346088	9606.ENSP00000418868	0	0	0	0	0.919	0.987	0	0.841	0.999
RPL22	RPL26	9606.ENSP00000346088	9606.ENSP00000463784	0	0	0	0	0.929	0.984	0	0.779	0.999
RPL22	RPL11	9606.ENSP00000346088	9606.ENSP00000363676	0	0	0	0	0.951	0.997	0	0.777	0.999
RPL22L1	RPL18A	9606.ENSP00000346080	9606.ENSP00000222247	0	0	0	0	0.671	0.772	0	0.189	0.933
RPL22L1	RPL19	9606.ENSP00000346080	9606.ENSP00000225430	0	0	0	0	0.777	0.766	0	0.480	0.970
RPL22L1	RPS12	9606.ENSP00000346080	9606.ENSP00000230050	0	0	0	0	0.661	0.693	0	0.060	0.893
RPL22L1	RPS16	9606.ENSP00000346080	9606.ENSP00000251453	0	0	0	0	0.801	0.767	0	0.429	0.971
RPL22L1	EIF3G	9606.ENSP00000346080	9606.ENSP00000253108	0	0	0	0	0.464	0	0	0.095	0.494
RPL22L1	MDM2	9606.ENSP00000346080	9606.ENSP00000258149	0	0	0	0	0	0.259	0	0.270	0.436
RPL22L1	RPL35	9606.ENSP00000346080	9606.ENSP00000259469	0	0	0	0	0.828	0.779	0	0.253	0.969
RPL22L1	RPL8	9606.ENSP00000346080	9606.ENSP00000262584	0	0	0	0	0.815	0.781	0	0.292	0.968
RPL22L1	RPS11	9606.ENSP00000346080	9606.ENSP00000270625	0	0	0	0	0.814	0.770	0	0.127	0.959
RPL22L1	RPS27A	9606.ENSP00000346080	9606.ENSP00000272317	0	0	0	0	0.828	0.782	0	0.106	0.963
RPL22L1	RPL37	9606.ENSP00000346080	9606.ENSP00000274242	0	0	0	0	0.782	0.787	0	0.421	0.970
RPL22L1	RPS23	9606.ENSP00000346080	9606.ENSP00000296674	0	0	0	0	0.817	0.767	0	0.593	0.981
RPL22L1	RPL15	9606.ENSP00000346080	9606.ENSP00000309334	0	0	0	0	0.801	0.770	0	0.519	0.976
RPL22L1	RPL38	9606.ENSP00000346080	9606.ENSP00000309830	0	0	0	0	0.819	0.779	0	0.598	0.982
RPL22L1	FTSJ1	9606.ENSP00000346080	9606.ENSP00000326948	0	0	0	0	0.086	0.212	0	0.422	0.547
RPL22L1	RPS21	9606.ENSP00000346080	9606.ENSP00000345957	0	0	0	0	0.828	0.782	0	0.368	0.974
RPL22L1	RPLP1	9606.ENSP00000346080	9606.ENSP00000346037	0	0	0	0	0.824	0.787	0	0.425	0.976
RPL22L1	RPSA	9606.ENSP00000346080	9606.ENSP00000346067	0	0	0	0	0.629	0.681	0	0.467	0.931
RPL22L1	EIF3I	9606.ENSP00000346080	9606.ENSP00000362688	0	0	0	0	0.223	0	0	0.266	0.405
RPL22L1	EIF3F	9606.ENSP00000346080	9606.ENSP00000431800	0	0	0	0	0.495	0.066	0	0	0.508
RPL22L1	RPL22	9606.ENSP00000346080	9606.ENSP00000346088	0	0	0	0.967	0.203	0	0.800	0.890	0.838
RPL22L1	RPL17	9606.ENSP00000346080	9606.ENSP00000397798	0	0	0	0	0.540	0.618	0	0.190	0.845
RPL22L1	RPL26L1	9606.ENSP00000346080	9606.ENSP00000428223	0	0	0	0	0.660	0.693	0	0.386	0.930
RPL22L1	RPL36A	9606.ENSP00000346080	9606.ENSP00000404375	0	0	0	0	0.660	0.633	0	0.517	0.934
RPL22L1	RPL39	9606.ENSP00000346080	9606.ENSP00000355315	0	0	0	0	0.678	0.704	0	0.500	0.948
RPL22L1	RPS26	9606.ENSP00000346080	9606.ENSP00000348849	0	0	0	0	0.749	0.766	0	0.254	0.952
RPL22L1	RPL26	9606.ENSP00000346080	9606.ENSP00000463784	0	0	0	0	0.672	0.693	0	0.610	0.957
RPL22L1	RPLP0	9606.ENSP00000346080	9606.ENSP00000449328	0	0	0	0	0.817	0.772	0	0.149	0.961
RPL22L1	RPL32	9606.ENSP00000346080	9606.ENSP00000416429	0	0	0	0	0.800	0.787	0	0.291	0.967
RPL22L1	RPL11	9606.ENSP00000346080	9606.ENSP00000363676	0	0	0	0	0.781	0.749	0	0.472	0.968
RPL22L1	RPL36	9606.ENSP00000346080	9606.ENSP00000464342	0	0	0	0	0.820	0.780	0	0.275	0.968
RPL22L1	RPL24	9606.ENSP00000346080	9606.ENSP00000377640	0	0	0	0	0.821	0.770	0	0.303	0.968
RPL22L1	RPL18	9606.ENSP00000346080	9606.ENSP00000447001	0	0	0	0	0.764	0.766	0	0.487	0.969
RPL22L1	RPL35A	9606.ENSP00000346080	9606.ENSP00000419117	0	0	0	0	0.826	0.781	0	0.309	0.971
RPL22L1	RPL9	9606.ENSP00000346080	9606.ENSP00000400467	0	0	0	0	0.782	0.782	0	0.514	0.974
RPL22L1	RPL31	9606.ENSP00000346080	9606.ENSP00000386717	0	0	0	0	0.822	0.770	0	0.480	0.976
RPL22L1	RPS28	9606.ENSP00000346080	9606.ENSP00000472469	0	0	0	0	0.817	0.787	0	0.438	0.976
RPL22L1	RPL6	9606.ENSP00000346080	9606.ENSP00000403172	0	0	0	0	0.789	0.770	0	0.556	0.976
RPL22L1	RPL10A	9606.ENSP00000346080	9606.ENSP00000363018	0	0	0	0	0.784	0.770	0	0.608	0.978
RPL22L1	RPL30	9606.ENSP00000346080	9606.ENSP00000428085	0	0	0	0	0.818	0.769	0	0.524	0.978
RPL22L1	RPL29	9606.ENSP00000346080	9606.ENSP00000418868	0	0	0	0	0.826	0.787	0	0.558	0.982
RPL22L1	RPS29	9606.ENSP00000346080	9606.ENSP00000379339	0	0	0	0	0.825	0.787	0	0.559	0.982
RPL24	EIF3D	9606.ENSP00000377640	9606.ENSP00000216190	0	0	0	0	0.510	0	0	0.185	0.584
RPL24	EIF3E	9606.ENSP00000377640	9606.ENSP00000220849	0	0	0	0	0.764	0	0	0.278	0.822
RPL24	RPL18A	9606.ENSP00000377640	9606.ENSP00000222247	0	0	0	0	0.975	0.997	0.900	0.659	0.999
RPL24	RPL19	9606.ENSP00000377640	9606.ENSP00000225430	0	0	0	0	0.986	0.997	0.900	0.677	0.999
RPL24	RPS12	9606.ENSP00000377640	9606.ENSP00000230050	0.078	0	0	0	0.986	0.997	0	0.212	0.999
RPL24	EIF3K	9606.ENSP00000377640	9606.ENSP00000248342	0	0	0	0	0.547	0	0	0.137	0.592
RPL24	RPS16	9606.ENSP00000377640	9606.ENSP00000251453	0	0	0	0	0.977	0.997	0	0.626	0.999
RPL24	EIF3G	9606.ENSP00000377640	9606.ENSP00000253108	0	0	0	0	0.780	0	0	0.412	0.865
RPL24	EIF2S1	9606.ENSP00000377640	9606.ENSP00000256383	0	0	0	0	0.420	0	0	0.181	0.505
RPL24	RPL35	9606.ENSP00000377640	9606.ENSP00000259469	0	0	0	0	0.985	0.995	0	0.763	0.999
RPL24	RPL8	9606.ENSP00000377640	9606.ENSP00000262584	0	0	0	0	0.976	0.995	0.900	0.612	0.999
RPL24	RPS11	9606.ENSP00000377640	9606.ENSP00000270625	0	0	0	0	0.976	0.997	0	0.544	0.999
RPL24	RPS27A	9606.ENSP00000377640	9606.ENSP00000272317	0	0	0	0	0.981	0.995	0	0.287	0.999
RPL24	RPL37	9606.ENSP00000377640	9606.ENSP00000274242	0	0	0	0	0.912	0.987	0	0.683	0.999
RPL24	EIF4A1	9606.ENSP00000377640	9606.ENSP00000293831	0	0	0	0	0.323	0.165	0	0.179	0.495
RPL24	RPS23	9606.ENSP00000377640	9606.ENSP00000296674	0	0	0	0	0.959	0.997	0.900	0.660	0.999
RPL24	RPL15	9606.ENSP00000377640	9606.ENSP00000309334	0	0	0	0	0.975	0.996	0	0.762	0.999
RPL24	RPL38	9606.ENSP00000377640	9606.ENSP00000309830	0	0	0	0	0.958	0.995	0.900	0.807	0.999
RPL24	RPS21	9606.ENSP00000377640	9606.ENSP00000345957	0	0	0	0	0.977	0.995	0.900	0.572	0.999
RPL24	RPLP1	9606.ENSP00000377640	9606.ENSP00000346037	0	0	0	0	0.940	0.994	0	0.530	0.999
RPL24	RPSA	9606.ENSP00000377640	9606.ENSP00000346067	0.043	0	0	0	0.911	0.990	0	0.368	0.999
RPL24	RPL22L1	9606.ENSP00000377640	9606.ENSP00000346080	0	0	0	0	0.821	0.770	0	0.303	0.968
RPL24	RPL22	9606.ENSP00000377640	9606.ENSP00000346088	0	0	0	0	0.954	0.996	0	0.760	0.999
RPL24	RPS26	9606.ENSP00000377640	9606.ENSP00000348849	0	0	0	0	0.959	0.997	0.900	0.724	0.999
RPL24	ETF1	9606.ENSP00000377640	9606.ENSP00000353741	0	0	0	0	0.224	0.800	0	0	0.838
RPL24	EIF3B	9606.ENSP00000377640	9606.ENSP00000354125	0	0	0	0	0.304	0	0	0.215	0.431
RPL24	RPL39	9606.ENSP00000377640	9606.ENSP00000355315	0	0	0	0	0.978	0.987	0.900	0.571	0.999
RPL24	EIF3I	9606.ENSP00000377640	9606.ENSP00000362688	0	0	0	0	0.873	0.056	0	0.108	0.883
RPL24	RPL10A	9606.ENSP00000377640	9606.ENSP00000363018	0	0	0	0	0.984	0.996	0.900	0.686	0.999
RPL24	RPL11	9606.ENSP00000377640	9606.ENSP00000363676	0	0	0	0	0.990	0.996	0.900	0.759	0.999
RPL24	TMA7	9606.ENSP00000377640	9606.ENSP00000397843	0	0	0	0	0.576	0	0	0	0.576
RPL24	EIF3F	9606.ENSP00000377640	9606.ENSP00000431800	0	0	0	0	0.729	0	0	0.134	0.755
RPL24	GSPT1	9606.ENSP00000377640	9606.ENSP00000398131	0	0	0	0	0.138	0.826	0	0.068	0.848
RPL24	EIF3M	9606.ENSP00000377640	9606.ENSP00000436049	0	0	0	0	0.869	0	0	0.120	0.880
RPL24	EIF3H	9606.ENSP00000377640	9606.ENSP00000429931	0	0	0	0	0.748	0	0.540	0.260	0.906
RPL24	ENSP00000449026	9606.ENSP00000377640	9606.ENSP00000449026	0	0	0	0	0	0	0.900	0.392	0.936
RPL24	ENSP00000485567	9606.ENSP00000377640	9606.ENSP00000485567	0	0	0	0	0.213	0	0.900	0.391	0.947
RPL24	RPL26L1	9606.ENSP00000377640	9606.ENSP00000428223	0	0	0	0	0.846	0.789	0	0.324	0.976
RPL24	RPL17	9606.ENSP00000377640	9606.ENSP00000397798	0	0	0	0	0.896	0.987	0	0.257	0.998
RPL24	RPL6	9606.ENSP00000377640	9606.ENSP00000403172	0	0	0	0	0.984	0.996	0.900	0.687	0.999
RPL24	RPL36A	9606.ENSP00000377640	9606.ENSP00000404375	0	0	0	0	0.784	0.952	0.900	0.276	0.999
RPL24	RPL9	9606.ENSP00000377640	9606.ENSP00000400467	0	0	0	0	0.989	0.996	0	0.752	0.999
RPL24	RPL32	9606.ENSP00000377640	9606.ENSP00000416429	0	0	0	0	0.975	0.995	0.900	0.408	0.999
RPL24	RPL30	9606.ENSP00000377640	9606.ENSP00000428085	0	0	0	0	0.987	0.995	0.900	0.584	0.999
RPL24	RPL35A	9606.ENSP00000377640	9606.ENSP00000419117	0	0	0	0	0.989	0.995	0	0.747	0.999
RPL24	RPL36	9606.ENSP00000377640	9606.ENSP00000464342	0	0	0	0	0.975	0.995	0.900	0.721	0.999
RPL24	RPS28	9606.ENSP00000377640	9606.ENSP00000472469	0.219	0	0	0	0.952	0.994	0.900	0.482	0.999
RPL24	RPS29	9606.ENSP00000377640	9606.ENSP00000379339	0	0	0	0	0.984	0.987	0.900	0.400	0.999
RPL24	RPL31	9606.ENSP00000377640	9606.ENSP00000386717	0	0	0	0	0.977	0.997	0.900	0.625	0.999
RPL24	RPL26	9606.ENSP00000377640	9606.ENSP00000463784	0	0	0	0	0.979	0.983	0	0.590	0.999
RPL24	RPL29	9606.ENSP00000377640	9606.ENSP00000418868	0	0	0	0	0.960	0.987	0	0.703	0.999
RPL24	RPLP0	9606.ENSP00000377640	9606.ENSP00000449328	0	0	0	0	0.977	0.995	0	0.477	0.999
RPL24	RPL18	9606.ENSP00000377640	9606.ENSP00000447001	0	0	0	0	0.953	0.996	0.900	0.655	0.999
RPL26	EIF3D	9606.ENSP00000463784	9606.ENSP00000216190	0	0	0	0	0.521	0	0	0.193	0.597
RPL26	EIF3E	9606.ENSP00000463784	9606.ENSP00000220849	0	0	0	0	0.612	0	0	0.235	0.691
RPL26	RPL18A	9606.ENSP00000463784	9606.ENSP00000222247	0	0	0	0	0.991	0.986	0	0.320	0.999
RPL26	RPL19	9606.ENSP00000463784	9606.ENSP00000225430	0.185	0	0.317	0	0.991	0.984	0	0.752	0.999
RPL26	DRG2	9606.ENSP00000463784	9606.ENSP00000225729	0	0	0	0	0.515	0	0	0	0.515
RPL26	RPS12	9606.ENSP00000463784	9606.ENSP00000230050	0.071	0	0	0	0.997	0.955	0	0.119	0.999
RPL26	EIF3K	9606.ENSP00000463784	9606.ENSP00000248342	0	0	0	0	0.351	0	0	0.120	0.405
RPL26	RPS16	9606.ENSP00000463784	9606.ENSP00000251453	0.111	0	0	0	0.989	0.985	0	0.624	0.999
RPL26	EIF2S3	9606.ENSP00000463784	9606.ENSP00000253039	0	0	0.308	0	0.527	0.250	0	0.112	0.753
RPL26	EIF3G	9606.ENSP00000463784	9606.ENSP00000253108	0	0	0	0	0.706	0	0	0.313	0.790
RPL26	EIF2S1	9606.ENSP00000463784	9606.ENSP00000256383	0	0	0	0	0.738	0	0	0.238	0.792
RPL26	MDM2	9606.ENSP00000463784	9606.ENSP00000258149	0	0	0	0	0	0.696	0	0.988	0.996
RPL26	RPL35	9606.ENSP00000463784	9606.ENSP00000259469	0.185	0	0	0	0.995	0.985	0	0.840	0.999
RPL26	RPL8	9606.ENSP00000463784	9606.ENSP00000262584	0.135	0	0.298	0	0.992	0.983	0	0.684	0.999
RPL26	RPS11	9606.ENSP00000463784	9606.ENSP00000270625	0.185	0	0.246	0	0.996	0.983	0	0.501	0.999
RPL26	RPS27A	9606.ENSP00000463784	9606.ENSP00000272317	0	0	0	0	0.970	0.955	0	0.479	0.999
RPL26	RPL37	9606.ENSP00000463784	9606.ENSP00000274242	0	0	0	0	0.904	0.955	0	0.822	0.999
RPL26	EIF4A1	9606.ENSP00000463784	9606.ENSP00000293831	0	0	0	0	0.571	0.177	0	0.307	0.734
RPL26	RPS23	9606.ENSP00000463784	9606.ENSP00000296674	0.135	0	0	0	0.993	0.955	0	0.712	0.999
RPL26	RPL15	9606.ENSP00000463784	9606.ENSP00000309334	0	0	0.356	0	0.992	0.985	0	0.816	0.999
RPL26	RPL38	9606.ENSP00000463784	9606.ENSP00000309830	0	0	0	0	0.948	0.984	0	0.739	0.999
RPL26	EIF4A2	9606.ENSP00000463784	9606.ENSP00000326381	0	0	0	0	0.156	0.177	0	0.288	0.463
RPL26	EIF3C	9606.ENSP00000463784	9606.ENSP00000332604	0	0	0	0	0.324	0	0	0.265	0.482
RPL26	GSPT2	9606.ENSP00000463784	9606.ENSP00000341247	0	0	0.263	0	0.099	0.184	0	0	0.410
RPL26	RPS21	9606.ENSP00000463784	9606.ENSP00000345957	0	0	0	0	0.991	0.955	0	0.443	0.999
RPL26	RPLP1	9606.ENSP00000463784	9606.ENSP00000346037	0	0	0	0	0.956	0.955	0	0.364	0.998
RPL26	RPSA	9606.ENSP00000463784	9606.ENSP00000346067	0.073	0	0.273	0	0.980	0.944	0	0.395	0.999
RPL26	RPL22L1	9606.ENSP00000463784	9606.ENSP00000346080	0	0	0	0	0.672	0.693	0	0.610	0.957
RPL26	RPL22	9606.ENSP00000463784	9606.ENSP00000346088	0	0	0	0	0.929	0.984	0	0.779	0.999
RPL26	RPS26	9606.ENSP00000463784	9606.ENSP00000348849	0	0	0	0	0.990	0.983	0	0.837	0.999
RPL26	ETF1	9606.ENSP00000463784	9606.ENSP00000353741	0	0	0	0	0.513	0.800	0	0	0.898
RPL26	EIF3B	9606.ENSP00000463784	9606.ENSP00000354125	0	0	0	0	0.629	0	0	0.169	0.678
RPL26	RPL39	9606.ENSP00000463784	9606.ENSP00000355315	0.044	0	0	0	0.959	0.985	0	0.668	0.999
RPL26	EIF3A	9606.ENSP00000463784	9606.ENSP00000358140	0	0	0	0	0.447	0	0	0	0.447
RPL26	EIF3I	9606.ENSP00000463784	9606.ENSP00000362688	0	0	0	0	0.938	0.057	0	0.096	0.942
RPL26	RPL10A	9606.ENSP00000463784	9606.ENSP00000363018	0.135	0	0	0	0.996	0.955	0	0.658	0.999
RPL26	RPL11	9606.ENSP00000463784	9606.ENSP00000363676	0.185	0	0	0	0.997	0.955	0	0.891	0.999
RPL26	EIF2S2	9606.ENSP00000463784	9606.ENSP00000364119	0	0	0	0	0.427	0	0	0.119	0.474
RPL26	RPL24	9606.ENSP00000463784	9606.ENSP00000377640	0	0	0	0	0.979	0.983	0	0.590	0.999
RPL26	RPS29	9606.ENSP00000463784	9606.ENSP00000379339	0.135	0	0	0	0.996	0.985	0	0.791	0.999
RPL26	RPL31	9606.ENSP00000463784	9606.ENSP00000386717	0	0	0	0	0.998	0.987	0	0.847	0.999
RPL26	RPL17	9606.ENSP00000463784	9606.ENSP00000397798	0.081	0	0.244	0	0.984	0.984	0	0.492	0.999
RPL26	TMA7	9606.ENSP00000463784	9606.ENSP00000397843	0	0	0	0	0.794	0	0	0	0.794
RPL26	GSPT1	9606.ENSP00000463784	9606.ENSP00000398131	0	0	0.246	0	0.142	0.829	0	0	0.880
RPL26	RPL9	9606.ENSP00000463784	9606.ENSP00000400467	0.185	0	0.411	0	0.997	0.955	0	0.642	0.999
RPL26	RPL6	9606.ENSP00000463784	9606.ENSP00000403172	0.111	0	0	0	0.995	0.981	0	0.740	0.999
RPL26	RPL36A	9606.ENSP00000463784	9606.ENSP00000404375	0	0	0	0	0.738	0.941	0	0.570	0.992
RPL26	EIF4G1	9606.ENSP00000463784	9606.ENSP00000416255	0	0	0	0	0.230	0	0	0.279	0.422
RPL26	RPL32	9606.ENSP00000463784	9606.ENSP00000416429	0.185	0	0	0	0.917	0.987	0	0.332	0.999
RPL26	RPL29	9606.ENSP00000463784	9606.ENSP00000418868	0	0	0	0	0.977	0.955	0	0.780	0.999
RPL26	RPL35A	9606.ENSP00000463784	9606.ENSP00000419117	0	0	0	0	0.996	0.955	0	0.864	0.999
RPL26	RPL30	9606.ENSP00000463784	9606.ENSP00000428085	0	0	0.268	0	0.995	0.985	0	0.737	0.999
RPL26	RPL26L1	9606.ENSP00000463784	9606.ENSP00000428223	0	0	0.449	0.985	0.207	0	0.800	0.212	0.836
RPL26	EIF3H	9606.ENSP00000463784	9606.ENSP00000429931	0	0	0	0	0.629	0	0	0	0.629
RPL26	EIF3F	9606.ENSP00000463784	9606.ENSP00000431800	0	0	0	0	0.578	0	0	0.164	0.633
RPL26	EIF3M	9606.ENSP00000463784	9606.ENSP00000436049	0	0	0	0	0.766	0	0	0.112	0.783
RPL26	EIF2S3L	9606.ENSP00000463784	9606.ENSP00000445077	0	0	0.309	0	0.064	0.250	0	0.112	0.511
RPL26	RPL18	9606.ENSP00000463784	9606.ENSP00000447001	0	0	0	0	0.983	0.983	0	0.722	0.999
RPL26	ENSP00000449026	9606.ENSP00000463784	9606.ENSP00000449026	0	0	0	0	0	0	0	0.451	0.451
RPL26	RPLP0	9606.ENSP00000463784	9606.ENSP00000449328	0.135	0	0	0	0.994	0.974	0	0.438	0.999
RPL26	ENSP00000485567	9606.ENSP00000463784	9606.ENSP00000485567	0	0	0	0	0.298	0	0	0.451	0.598
RPL26	RPS28	9606.ENSP00000463784	9606.ENSP00000472469	0	0	0	0	0.988	0.955	0	0.793	0.999
RPL26	RPL36	9606.ENSP00000463784	9606.ENSP00000464342	0	0	0	0	0.980	0.985	0	0.611	0.999
RPL26L1	RPL18A	9606.ENSP00000428223	9606.ENSP00000222247	0	0	0	0	0.825	0.789	0	0.288	0.971
RPL26L1	RPL19	9606.ENSP00000428223	9606.ENSP00000225430	0.185	0	0.320	0	0.828	0.789	0	0.538	0.989
RPL26L1	RPS12	9606.ENSP00000428223	9606.ENSP00000230050	0.071	0	0	0	0.825	0.789	0	0.119	0.965
RPL26L1	RPS16	9606.ENSP00000428223	9606.ENSP00000251453	0.111	0	0	0	0.826	0.921	0	0.478	0.992
RPL26L1	EIF2S3	9606.ENSP00000428223	9606.ENSP00000253039	0	0	0.310	0	0.090	0.250	0	0.260	0.605
RPL26L1	EIF3G	9606.ENSP00000428223	9606.ENSP00000253108	0	0	0	0	0.446	0	0	0.434	0.673
RPL26L1	MDM2	9606.ENSP00000428223	9606.ENSP00000258149	0	0	0	0	0	0	0	0.491	0.491
RPL26L1	RPL35	9606.ENSP00000428223	9606.ENSP00000259469	0.185	0	0	0	0.831	0.926	0	0.431	0.993
RPL26L1	RPL8	9606.ENSP00000428223	9606.ENSP00000262584	0.135	0	0.298	0	0.825	0.941	0	0.506	0.996
RPL26L1	RPS11	9606.ENSP00000428223	9606.ENSP00000270625	0.185	0	0.246	0	0.821	0.808	0	0.253	0.981
RPL26L1	RPS27A	9606.ENSP00000428223	9606.ENSP00000272317	0	0	0	0	0.829	0.789	0	0.181	0.967
RPL26L1	RPL37	9606.ENSP00000428223	9606.ENSP00000274242	0	0	0	0	0.809	0.789	0	0.430	0.975
RPL26L1	RPS23	9606.ENSP00000428223	9606.ENSP00000296674	0.135	0	0	0	0.829	0.789	0	0.597	0.985
RPL26L1	RPL15	9606.ENSP00000428223	9606.ENSP00000309334	0	0	0.357	0	0.828	0.925	0	0.577	0.996
RPL26L1	RPL38	9606.ENSP00000428223	9606.ENSP00000309830	0	0	0	0	0.826	0.789	0	0.481	0.979
RPL26L1	GSPT2	9606.ENSP00000428223	9606.ENSP00000341247	0	0	0.263	0	0.099	0.184	0	0	0.410
RPL26L1	RPS21	9606.ENSP00000428223	9606.ENSP00000345957	0	0	0	0	0.880	0.789	0	0.235	0.979
RPL26L1	RPLP1	9606.ENSP00000428223	9606.ENSP00000346037	0	0	0	0	0.822	0.789	0	0.148	0.965
RPL26L1	RPSA	9606.ENSP00000428223	9606.ENSP00000346067	0.073	0	0.274	0	0.676	0.793	0	0.208	0.957
RPL26L1	RPL22L1	9606.ENSP00000428223	9606.ENSP00000346080	0	0	0	0	0.660	0.693	0	0.386	0.930
RPL26L1	RPL22	9606.ENSP00000428223	9606.ENSP00000346088	0	0	0	0	0.819	0.929	0	0.609	0.994
RPL26L1	RPS26	9606.ENSP00000428223	9606.ENSP00000348849	0	0	0	0	0.827	0.924	0	0.469	0.992
RPL26L1	RPL39	9606.ENSP00000428223	9606.ENSP00000355315	0.044	0	0	0	0.837	0.789	0	0.360	0.976
RPL26L1	RPL10A	9606.ENSP00000428223	9606.ENSP00000363018	0.135	0	0	0	0.831	0.946	0	0.582	0.996
RPL26L1	RPL11	9606.ENSP00000428223	9606.ENSP00000363676	0.185	0	0	0	0.823	0.789	0	0.596	0.986
RPL26L1	RPL24	9606.ENSP00000428223	9606.ENSP00000377640	0	0	0	0	0.846	0.789	0	0.324	0.976
RPL26L1	RPS29	9606.ENSP00000428223	9606.ENSP00000379339	0.135	0	0	0	0.826	0.848	0	0.501	0.987
RPL26L1	RPL31	9606.ENSP00000428223	9606.ENSP00000386717	0	0	0	0	0.844	0.838	0	0.535	0.987
RPL26L1	RPL17	9606.ENSP00000428223	9606.ENSP00000397798	0.081	0	0.242	0	0.654	0.849	0	0.210	0.966
RPL26L1	GSPT1	9606.ENSP00000428223	9606.ENSP00000398131	0	0	0.246	0	0.131	0.184	0	0	0.419
RPL26L1	RPL9	9606.ENSP00000428223	9606.ENSP00000400467	0.185	0	0.411	0	0.846	0.808	0	0.321	0.988
RPL26L1	RPL6	9606.ENSP00000428223	9606.ENSP00000403172	0.111	0	0	0	0.848	0.943	0	0.519	0.995
RPL26L1	RPL36A	9606.ENSP00000428223	9606.ENSP00000404375	0	0	0	0	0.654	0.685	0	0.631	0.956
RPL26L1	RPL32	9606.ENSP00000428223	9606.ENSP00000416429	0.185	0	0	0	0.824	0.810	0	0.140	0.973
RPL26L1	RPL29	9606.ENSP00000428223	9606.ENSP00000418868	0	0	0	0	0.833	0.789	0	0.590	0.984
